city,state,lat,lon,population,bortle,limiting_magnitude
Gudibanda,Karnataka,13.67099,77.70414,9441.0,3,-7.726605438826365
Guledagudda,Karnataka,16.05025,75.78997,33851.0,4,-5.7539843347686705
Gundlupet,Karnataka,11.81004,76.69027,28105.0,4,-5.7539843347686705
Gurmatkal,Karnataka,16.86773,77.39088,20614.0,4,-5.7539843347686705
Hadagalli,Karnataka,15.02048,75.93185,27967.0,4,-5.7539843347686705
Haliyal,Karnataka,15.32864,74.75638,24238.0,4,-5.7539843347686705
Hampi,Karnataka,15.3352,76.4603,10000.0,4,-5.7539843347686705
Hangal,Karnataka,14.76465,75.1246,28159.0,4,-5.7539843347686705
Harihar,Karnataka,14.51288,75.80716,83219.0,5,-3.784880204202082
Harpanahalli,Karnataka,14.78766,75.98863,47039.0,4,-5.7539843347686705
Hassan,Karnataka,12.95,76.08333,133436.0,5,-3.784880204202082
Haveri,Karnataka,14.73732,75.41062,1597668.0,7,0.11478305677049683
Heggadadevankote,Karnataka,12.08809,76.32957,14313.0,4,-5.7539843347686705
Hirekerur,Karnataka,14.45506,75.3952,19191.0,4,-5.7539843347686705
Hiriyur,Karnataka,13.94455,76.61723,56416.0,5,-3.784880204202082
Holalkere,Karnataka,14.04295,76.18496,15783.0,4,-5.7539843347686705
Hole Narsipur,Karnataka,12.78635,76.24331,29974.0,4,-5.7539843347686705
Homnabad,Karnataka,17.77074,77.12519,44483.0,4,-5.7539843347686705
Honavar,Karnataka,14.28088,74.44497,19109.0,4,-5.7539843347686705
Honnali,Karnataka,14.23976,75.64507,17928.0,4,-5.7539843347686705
Hosanagara,Karnataka,13.91387,75.06503,5839.0,3,-7.726605438826365
Hosangadi,Karnataka,13.69756,74.95427,2609.0,3,-7.726605438826365
Hosdurga,Karnataka,13.79631,76.28408,28370.0,4,-5.7539843347686705
Hoskote,Karnataka,13.0707,77.79814,56980.0,5,-3.784880204202082
Hospet,Karnataka,15.26954,76.3871,206167.0,6,-1.8244515764056963
Hubballi,Karnataka,15.34776,75.13378,943788.0,6,-1.8244515764056963
Hukeri,Karnataka,16.23082,74.60244,22988.0,4,-5.7539843347686705
Hungund,Karnataka,16.06213,76.0586,20877.0,4,-5.7539843347686705
Hunsur,Karnataka,12.30359,76.29275,43893.0,4,-5.7539843347686705
Ilkal,Karnataka,15.95923,76.11351,60242.0,5,-3.784880204202082
Indi,Karnataka,17.17735,75.9526,38217.0,4,-5.7539843347686705
Jagalur,Karnataka,14.51957,76.33915,17257.0,4,-5.7539843347686705
Jamkhandi,Karnataka,16.50461,75.29146,68938.0,5,-3.784880204202082
Jevargi,Karnataka,17.01394,76.77317,25686.0,4,-5.7539843347686705
Kadur,Karnataka,13.55285,76.01164,34151.0,4,-5.7539843347686705
Kalaburgi,Karnataka,17.16667,77.08333,31299.0,4,-5.7539843347686705
Kalghatgi,Karnataka,15.18315,74.97099,16917.0,4,-5.7539843347686705
Kampli,Karnataka,15.40626,76.60013,39307.0,4,-5.7539843347686705
Kanakpura,Karnataka,12.5454089,77.4132286,54014.0,5,-3.784880204202082
Kankanhalli,Karnataka,12.54654,77.42005,54014.0,5,-3.784880204202082
Karkala,Karnataka,13.21428,74.99234,25800.0,4,-5.7539843347686705
Karwar,Karnataka,14.81361,74.12972,77139.0,5,-3.784880204202082
Kavalur,Karnataka,15.28829,75.9433,1145.0,3,-7.726605438826365
Kerur,Karnataka,16.01384,75.54631,19731.0,4,-5.7539843347686705
Khanapur,Karnataka,15.63969,74.50847,19309.0,4,-5.7539843347686705
Kodagu,Karnataka,12.41667,75.75,554519.0,6,-1.8244515764056963
Kodigenahalli,Karnataka,13.72136,77.38629,5727.0,3,-7.726605438826365
Kodlipet,Karnataka,12.80087,75.88662,2686.0,3,-7.726605438826365
Kolar,Karnataka,13.13,78.23,138462.0,5,-3.784880204202082
Kollegal,Karnataka,12.15449,77.11051,57149.0,5,-3.784880204202082
Konanur,Karnataka,12.63016,76.05037,9555.0,3,-7.726605438826365
Konnur,Karnataka,16.20138,74.74886,19386.0,4,-5.7539843347686705
Koppa,Karnataka,13.53044,75.36329,5124.0,3,-7.726605438826365
Koppal,Karnataka,15.5,76.2,70698.0,5,-3.784880204202082
Koratagere,Karnataka,13.522,77.2373,15265.0,4,-5.7539843347686705
Kotturu,Karnataka,14.82442,76.22005,26289.0,4,-5.7539843347686705
Krishnarajpet,Karnataka,12.66621,76.4877,25946.0,4,-5.7539843347686705
Kudachi,Karnataka,16.62784,74.85408,23154.0,4,-5.7539843347686705
Kudligi,Karnataka,14.905,76.38527,26680.0,4,-5.7539843347686705
Kumsi,Karnataka,14.05455,75.39992,6468.0,3,-7.726605438826365
Kumta,Karnataka,14.42853,74.4189,36719.0,4,-5.7539843347686705
Kundgol,Karnataka,15.25612,75.24735,18726.0,4,-5.7539843347686705
Kunigal,Karnataka,13.02319,77.02518,34155.0,4,-5.7539843347686705
Kurgunta,Karnataka,17.19321,77.35772,8682.0,3,-7.726605438826365
Kushalnagar,Karnataka,12.45795,75.95904,15326.0,4,-5.7539843347686705
Kushtagi,Karnataka,15.75623,76.19112,24878.0,4,-5.7539843347686705
Lakshmeshwar,Karnataka,15.12689,75.46935,36754.0,4,-5.7539843347686705
Lingsugur,Karnataka,16.15876,76.52174,35411.0,4,-5.7539843347686705
Londa,Karnataka,15.46907,74.51906,6131.0,3,-7.726605438826365
Maddagiri,Karnataka,13.66035,77.21239,29159.0,4,-5.7539843347686705
Maddur,Karnataka,12.58283,77.04294,28754.0,4,-5.7539843347686705
Madikeri,Karnataka,12.42602,75.7382,33540.0,4,-5.7539843347686705
Magadi,Karnataka,12.95706,77.22374,27605.0,4,-5.7539843347686705
Mahalingpur,Karnataka,16.3888,75.10873,36055.0,4,-5.7539843347686705
Malavalli,Karnataka,12.38556,77.06045,38129.0,4,-5.7539843347686705
Malpe,Karnataka,13.34962,74.70394,23496.0,4,-5.7539843347686705
Malur,Karnataka,13.00322,77.93798,40050.0,4,-5.7539843347686705
Mandya,Karnataka,12.5223,76.89746,131211.0,5,-3.784880204202082
Mangaluru,Karnataka,12.91723,74.85603,499487.0,6,-1.8244515764056963
Manipal,Karnataka,13.35,74.78333,34370.0,4,-5.7539843347686705
Manvi,Karnataka,15.99126,77.05034,46465.0,4,-5.7539843347686705
Mayakonda,Karnataka,14.28894,76.08305,6445.0,3,-7.726605438826365
Melukote,Karnataka,12.66258,76.64861,4011.0,3,-7.726605438826365
Mudbidri,Karnataka,13.06653,74.99525,30632.0,4,-5.7539843347686705
Muddebihal,Karnataka,16.33782,76.13173,34217.0,4,-5.7539843347686705
Mudgal,Karnataka,16.01191,76.44203,22731.0,4,-5.7539843347686705
Mudgere,Karnataka,13.13353,75.6416,9677.0,3,-7.726605438826365
Mudhol,Karnataka,16.33354,75.28305,52199.0,5,-3.784880204202082
Mulbagal,Karnataka,13.16352,78.39346,57276.0,5,-3.784880204202082
Mulgund,Karnataka,15.2807,75.52132,18928.0,4,-5.7539843347686705
Mulki,Karnataka,13.09101,74.79353,17274.0,4,-5.7539843347686705
Mundargi,Karnataka,15.20677,75.8839,24919.0,4,-5.7539843347686705
Mundgod,Karnataka,14.97144,75.03658,18866.0,4,-5.7539843347686705
Munirabad,Karnataka,15.30928,76.3383,8672.0,3,-7.726605438826365
Murudeshwara,Karnataka,14.0943,74.4845,17938.0,4,-5.7539843347686705
Mysuru,Karnataka,12.23,76.42,3001127.0,7,0.11478305677049683
Nagamangala,Karnataka,12.81939,76.75456,17776.0,4,-5.7539843347686705
Nanjangud,Karnataka,12.11764,76.68397,50598.0,5,-3.784880204202082
Narasimharajapura,Karnataka,13.61075,75.512,7775.0,3,-7.726605438826365
Naregal,Karnataka,15.57316,75.80805,17403.0,4,-5.7539843347686705
Nargund,Karnataka,15.72299,75.38666,36291.0,4,-5.7539843347686705
Navalgund,Karnataka,15.55877,75.35305,24613.0,4,-5.7539843347686705
Nelamangala,Karnataka,13.09978,77.39364,37232.0,4,-5.7539843347686705
Nyamti,Karnataka,14.14869,75.57641,10338.0,4,-5.7539843347686705
Pangala,Karnataka,13.25,74.75,1948.0,3,-7.726605438826365
Pavugada,Karnataka,14.09953,77.28018,32063.0,4,-5.7539843347686705
Piriyapatna,Karnataka,12.33497,76.10073,16685.0,4,-5.7539843347686705
Ponnampet,Karnataka,12.14473,75.94514,6117.0,3,-7.726605438826365
Puttur,Karnataka,12.75975,75.20169,53061.0,5,-3.784880204202082
Rabkavi,Karnataka,16.47567,75.1106,73835.0,5,-3.784880204202082
Raichur,Karnataka,16.16,76.91,234073.0,6,-1.8244515764056963
Ramanagara,Karnataka,12.65,77.35,95167.0,5,-3.784880204202082
Ranibennur,Karnataka,14.62239,75.62951,106406.0,5,-3.784880204202082
Raybag,Karnataka,16.49178,74.77391,18736.0,4,-5.7539843347686705
Robertsonpet,Karnataka,12.95629,78.27539,162230.0,5,-3.784880204202082
Ron,Karnataka,15.69935,75.73408,23311.0,4,-5.7539843347686705
Sadalgi,Karnataka,16.5587,74.53211,23790.0,4,-5.7539843347686705
Sagar,Karnataka,14.16498,75.02901,54550.0,5,-3.784880204202082
Sakleshpur,Karnataka,12.94119,75.78467,24931.0,4,-5.7539843347686705
Sandur,Karnataka,15.08613,76.54692,37431.0,4,-5.7539843347686705
Sanivarsante,Karnataka,12.72824,75.88669,4432.0,3,-7.726605438826365
Sankeshwar,Karnataka,16.25649,74.48195,34637.0,4,-5.7539843347686705
Sargur,Karnataka,11.99971,76.39611,11425.0,4,-5.7539843347686705
Saundatti,Karnataka,15.76615,75.11778,41215.0,4,-5.7539843347686705
Savanur,Karnataka,14.97335,75.33724,40567.0,4,-5.7539843347686705
Seram,Karnataka,17.17859,77.28998,39341.0,4,-5.7539843347686705
Shahabad,Karnataka,17.1307,76.94361,52952.0,5,-3.784880204202082
Shahpur,Karnataka,16.69605,76.8422,53366.0,5,-3.784880204202082
Shiggaon,Karnataka,14.99053,75.22499,28207.0,4,-5.7539843347686705
Shikarpur,Karnataka,14.2698,75.35643,34649.0,4,-5.7539843347686705
Shimoga,Karnataka,14.05,75.16,1752753.0,7,0.11478305677049683
Shirhatti,Karnataka,15.23352,75.57996,17610.0,4,-5.7539843347686705
Shorapur,Karnataka,16.521,76.75738,51398.0,5,-3.784880204202082
Shrirangapattana,Karnataka,12.42264,76.68439,25061.0,4,-5.7539843347686705
Siddapur,Karnataka,14.34322,74.894,14769.0,4,-5.7539843347686705
Sidlaghatta,Karnataka,13.38896,77.86444,51159.0,5,-3.784880204202082
Sindgi,Karnataka,16.91883,76.23368,37226.0,4,-5.7539843347686705
Sindhnur,Karnataka,15.76983,76.75581,75837.0,5,-3.784880204202082
Sira,Karnataka,13.74155,76.9043,57928.0,5,-3.784880204202082
Sirsi,Karnataka,14.62072,74.83554,62882.0,5,-3.784880204202082
Siruguppa,Karnataka,15.63,76.89217,52492.0,5,-3.784880204202082
Someshwar,Karnataka,13.49112,75.06646,22137.0,4,-5.7539843347686705
Somvarpet,Karnataka,12.59698,75.84957,7227.0,3,-7.726605438826365
Sorab,Karnataka,14.38144,75.09183,11332.0,4,-5.7539843347686705
Sravana Belgola,Karnataka,12.85737,76.48886,6485.0,3,-7.726605438826365
Sringeri,Karnataka,13.41698,75.25271,4271.0,3,-7.726605438826365
Srinivaspur,Karnataka,13.33914,78.21175,26793.0,4,-5.7539843347686705
Sulya,Karnataka,12.561,75.38741,19958.0,4,-5.7539843347686705
Suntikoppa,Karnataka,12.45594,75.8297,3500.0,3,-7.726605438826365
Talikota,Karnataka,16.47311,76.31085,31693.0,4,-5.7539843347686705
Tarikere,Karnataka,13.70954,75.81382,37848.0,4,-5.7539843347686705
Tekkalakote,Karnataka,15.53444,76.87703,26224.0,4,-5.7539843347686705
Terdal,Karnataka,16.49379,75.04667,26411.0,4,-5.7539843347686705
Tiptur,Karnataka,13.2563,76.47768,60957.0,5,-3.784880204202082
Tirthahalli,Karnataka,13.68835,75.24548,15422.0,4,-5.7539843347686705
Tirumakudal Narsipur,Karnataka,12.21207,76.9018,9980.0,3,-7.726605438826365
Tumakuru,Karnataka,13.5,77.0,,3,-7.726605438826365
Turuvekere,Karnataka,13.16374,76.66641,14194.0,4,-5.7539843347686705
Udupi,Karnataka,13.5,74.87,165401.0,5,-3.784880204202082
Ullal,Karnataka,12.80569,74.86058,59116.0,5,-3.784880204202082
Uttar Kannada,Karnataka,14.88333,74.58333,,3,-7.726605438826365
Vadigenhalli,Karnataka,13.29724,77.80184,34866.0,4,-5.7539843347686705
Vijayapura,Karnataka,16.82442,75.71537,327427.0,6,-1.8244515764056963
Virarajendrapet,Karnataka,12.19644,75.80512,17246.0,4,-5.7539843347686705
Wadi,Karnataka,17.05183,76.99048,37988.0,4,-5.7539843347686705
Yadgir,Karnataka,16.73,76.94,74294.0,5,-3.784880204202082
Yelahanka,Karnataka,13.10073,77.59632,116447.0,5,-3.784880204202082
Yelandur,Karnataka,12.04629,77.03034,8901.0,3,-7.726605438826365
Yelbarga,Karnataka,15.61545,76.01184,14814.0,4,-5.7539843347686705
Yellapur,Karnataka,14.9637,74.70929,20452.0,4,-5.7539843347686705
Adoor,Kerala,9.15595,76.73192,29652.0,4,-5.7539843347686705
Alappuzha,Kerala,9.49004,76.3264,240991.0,6,-1.8244515764056963
Aluva,Kerala,10.10764,76.35158,23703.0,4,-5.7539843347686705
Alwaye,Kerala,10.10649,76.35484,23703.0,4,-5.7539843347686705
Angamali,Kerala,10.19055,76.38789,34399.0,4,-5.7539843347686705
Aroor,Kerala,9.8694,76.30498,39214.0,4,-5.7539843347686705
Arukutti,Kerala,9.86667,76.35,17944.0,4,-5.7539843347686705
Attingal,Kerala,8.69609,76.81507,37346.0,4,-5.7539843347686705
Avanoor,Kerala,10.60826,76.1762,5000.0,3,-7.726605438826365
Azhikkal,Kerala,11.91524,75.34761,,3,-7.726605438826365
Beypore,Kerala,11.17151,75.80611,66883.0,5,-3.784880204202082
Changanacheri,Kerala,9.44203,76.53604,51430.0,5,-3.784880204202082
Chelakara,Kerala,10.69289,76.34387,8936.0,3,-7.726605438826365
Chengannur,Kerala,9.31575,76.61513,25043.0,4,-5.7539843347686705
Cherpulassery,Kerala,10.87655,76.30932,30000.0,4,-5.7539843347686705
Cherthala,Kerala,9.68444,76.33558,45827.0,4,-5.7539843347686705
Chetwayi,Kerala,10.52885,76.04793,38011.0,4,-5.7539843347686705
Chittur,Kerala,10.69967,76.7471,32298.0,4,-5.7539843347686705
Cochin,Kerala,9.93988,76.26022,633553.0,6,-1.8244515764056963
Dharmadom,Kerala,11.77538,75.46459,30804.0,4,-5.7539843347686705
Edakkulam,Kerala,10.6102,76.18352,2000.0,3,-7.726605438826365
Elur,Kerala,10.06667,76.28333,31468.0,4,-5.7539843347686705
Erattupetta,Kerala,9.68747,76.77891,34814.0,4,-5.7539843347686705
Ernakulam,Kerala,10.0,76.5,9999.0,3,-7.726605438826365
Ferokh,Kerala,11.17989,75.84141,32122.0,4,-5.7539843347686705
Guruvayur,Kerala,10.5943,76.0411,21416.0,4,-5.7539843347686705
Idukki,Kerala,10.0,77.0,11248.0,4,-5.7539843347686705
Iringal,Kerala,11.55929,75.61663,25894.0,4,-5.7539843347686705
Irinjalakuda,Kerala,10.34238,76.21124,29208.0,4,-5.7539843347686705
Kadakkavoor,Kerala,8.67921,76.76714,25362.0,4,-5.7539843347686705
Kalamassery,Kerala,10.0614,76.32631,71038.0,5,-3.784880204202082
Kalavoor,Kerala,9.57046,76.32756,29564.0,4,-5.7539843347686705
Kalpetta,Kerala,11.60871,76.08343,31580.0,4,-5.7539843347686705
Kanhangad,Kerala,12.30814,75.10632,125564.0,5,-3.784880204202082
Kannavam,Kerala,11.8445,75.66266,8880.0,3,-7.726605438826365
Kannur,Kerala,12.16667,75.33333,62836.0,5,-3.784880204202082
Kasaragod,Kerala,12.49838,74.98959,52683.0,5,-3.784880204202082
Kattanam,Kerala,9.17614,76.56325,19764.0,4,-5.7539843347686705
Kayankulam,Kerala,9.18173,76.50093,68634.0,5,-3.784880204202082
Kizhake Chalakudi,Kerala,10.30067,76.33763,49525.0,4,-5.7539843347686705
Kodungallur,Kerala,10.23263,76.19513,60190.0,5,-3.784880204202082
Kollam,Kerala,8.88113,76.58469,397419.0,6,-1.8244515764056963
Kotamangalam,Kerala,10.06435,76.62843,38837.0,4,-5.7539843347686705
Kottayam,Kerala,9.66667,76.66667,55374.0,5,-3.784880204202082
Kovalam,Kerala,8.36667,76.99667,6000.0,3,-7.726605438826365
Kozhikode,Kerala,11.5,76.0,550440.0,6,-1.8244515764056963
Kumbalam,Kerala,9.9063,76.31127,29193.0,4,-5.7539843347686705
Kunnamangalam,Kerala,11.30459,75.87772,47396.0,4,-5.7539843347686705
Kunnamkulam,Kerala,10.64667,76.06695,63903.0,5,-3.784880204202082
Kunnumma,Kerala,9.35672,76.41343,14918.0,4,-5.7539843347686705
Kutiatodu,Kerala,9.8,76.33333,23669.0,4,-5.7539843347686705
Kuttampuzha,Kerala,10.15033,76.73544,25436.0,4,-5.7539843347686705
Lalam,Kerala,9.71667,76.7,8571.0,3,-7.726605438826365
Mahe,Kerala,11.70172,75.53474,36828.0,4,-5.7539843347686705
Malappuram,Kerala,11.0,76.16667,101386.0,5,-3.784880204202082
Manjeri,Kerala,11.12018,76.11996,97102.0,5,-3.784880204202082
Manjeshwaram,Kerala,12.71287,74.88857,,3,-7.726605438826365
Mannarakkat,Kerala,10.99223,76.46418,50921.0,5,-3.784880204202082
Marayur,Kerala,10.27641,77.16205,25000.0,4,-5.7539843347686705
Mattanur,Kerala,11.93018,75.57152,47078.0,4,-5.7539843347686705
Mavelikara,Kerala,9.25929,76.55642,28300.0,4,-5.7539843347686705
Mavoor,Kerala,11.26667,75.91667,29781.0,4,-5.7539843347686705
Muluppilagadu,Kerala,11.79788,75.45111,23709.0,4,-5.7539843347686705
Munnar,Kerala,10.08818,77.06239,68000.0,5,-3.784880204202082
Muvattupula,Kerala,9.98493,76.57728,29664.0,4,-5.7539843347686705
Muvattupuzha,Kerala,9.97985,76.57381,30397.0,4,-5.7539843347686705
Nadapuram,Kerala,11.68465,75.65493,40230.0,4,-5.7539843347686705
Naduvannur,Kerala,11.48772,75.77511,25979.0,4,-5.7539843347686705
Nedumangad,Kerala,8.60267,77.00139,60161.0,5,-3.784880204202082
Neyyattinkara,Kerala,8.39854,77.08586,88104.0,5,-3.784880204202082
Nileshwar,Kerala,12.25953,75.1352,25405.0,4,-5.7539843347686705
Ottappalam,Kerala,10.7735,76.37758,53792.0,5,-3.784880204202082
Palackattumala,Kerala,9.74356,76.6294,1200.0,3,-7.726605438826365
Palakkad,Kerala,10.775,76.651,132728.0,5,-3.784880204202082
Palghat,Kerala,10.77319,76.65366,132728.0,5,-3.784880204202082
Panamaram,Kerala,11.74014,76.07369,11651.0,4,-5.7539843347686705
Pappinissheri,Kerala,11.95655,75.34034,35134.0,4,-5.7539843347686705
Paravur Tekkumbhagam,Kerala,8.7947,76.66798,38946.0,4,-5.7539843347686705
Pariyapuram,Kerala,11.01667,75.86667,22766.0,4,-5.7539843347686705
Pathanamthitta,Kerala,9.26667,76.78333,37802.0,4,-5.7539843347686705
Pattanamtitta,Kerala,9.28068,76.86967,,3,-7.726605438826365
Payyanur,Kerala,12.0935,75.20249,72111.0,5,-3.784880204202082
Perinthalmanna,Kerala,10.97768,76.228508,49723.0,4,-5.7539843347686705
Perumbavoor,Kerala,10.10695,76.47366,28110.0,4,-5.7539843347686705
Perumpavur,Kerala,10.11544,76.47611,27105.0,4,-5.7539843347686705
Perya,Kerala,11.83334,75.85408,12659.0,4,-5.7539843347686705
Piravam,Kerala,9.86667,76.5,28254.0,4,-5.7539843347686705
Ponmana,Kerala,9.00798,76.52023,29139.0,4,-5.7539843347686705
Ponnani,Kerala,10.76695,75.92523,105512.0,5,-3.784880204202082
Punalur,Kerala,9.01956,76.92261,47263.0,4,-5.7539843347686705
Ramamangalam,Kerala,9.93333,76.5,9999.0,3,-7.726605438826365
Shertallai,Kerala,9.68581,76.33996,45474.0,4,-5.7539843347686705
Shoranur,Kerala,10.76181,76.27078,43533.0,4,-5.7539843347686705
Taliparamba,Kerala,12.04161,75.35927,72465.0,5,-3.784880204202082
Thalassery,Kerala,11.74811,75.4929,97201.0,5,-3.784880204202082
Thanniyam,Kerala,10.41667,76.13333,9743.0,3,-7.726605438826365
Thiruvananthapuram,Kerala,8.60399,76.98574,29624.0,4,-5.7539843347686705
Thrissur,Kerala,10.51667,76.21667,315596.0,6,-1.8244515764056963
Tirur,Kerala,10.91368,75.92118,56058.0,5,-3.784880204202082
Tiruvalla,Kerala,9.3816,76.57489,57223.0,5,-3.784880204202082
Vaikam,Kerala,9.74858,76.39637,23234.0,4,-5.7539843347686705
Varkala,Kerala,8.7333,76.7167,42273.0,4,-5.7539843347686705
Vatakara,Kerala,11.59776,75.58142,76493.0,5,-3.784880204202082
Vayalar,Kerala,9.71158,76.33888,25094.0,4,-5.7539843347686705
Vettur,Kerala,8.71742,76.72582,37219.0,4,-5.7539843347686705
Wayanad,Kerala,11.605,76.083,817420.0,6,-1.8244515764056963
Kargil,Ladakh,34.55765,76.12622,16338.0,4,-5.7539843347686705
Leh,Ladakh,34.16504,77.58402,30870.0,4,-5.7539843347686705
Kavaratti,Lakshadweep,10.56688,72.64203,11210.0,4,-5.7539843347686705
Lakshadweep,Lakshadweep,11.27333,74.04582,64473.0,5,-3.784880204202082
Agar,Madhya Pradesh,23.71177,76.01571,37917.0,4,-5.7539843347686705
Ajaigarh,Madhya Pradesh,24.89879,80.25921,16656.0,4,-5.7539843347686705
Akodia,Madhya Pradesh,23.38027,76.59875,11652.0,4,-5.7539843347686705
Alampur,Madhya Pradesh,26.02514,78.79697,10686.0,4,-5.7539843347686705
Alirajpur,Madhya Pradesh,22.31384,74.36452,28498.0,4,-5.7539843347686705
Alot,Madhya Pradesh,23.76336,75.55662,24115.0,4,-5.7539843347686705
Amanganj,Madhya Pradesh,24.42664,80.03579,13886.0,4,-5.7539843347686705
Amarkantak,Madhya Pradesh,22.67486,81.75908,7074.0,3,-7.726605438826365
Amarpatan,Madhya Pradesh,24.31371,80.97703,19409.0,4,-5.7539843347686705
Amarwara,Madhya Pradesh,22.2978,79.16943,14141.0,4,-5.7539843347686705
Ambah,Madhya Pradesh,26.70423,78.22678,47177.0,4,-5.7539843347686705
Amla,Madhya Pradesh,21.92485,78.12786,30215.0,4,-5.7539843347686705
Anjad,Madhya Pradesh,22.04171,75.05519,26289.0,4,-5.7539843347686705
Antri,Madhya Pradesh,26.05804,78.21027,9949.0,3,-7.726605438826365
Anuppur,Madhya Pradesh,23.05674,81.68399,19899.0,4,-5.7539843347686705
Aron,Madhya Pradesh,24.38109,77.41739,28010.0,4,-5.7539843347686705
Ashoknagar,Madhya Pradesh,24.58,77.73,81828.0,5,-3.784880204202082
Ashta,Madhya Pradesh,23.01754,76.72208,53184.0,5,-3.784880204202082
Babai,Madhya Pradesh,22.70256,77.93494,16741.0,4,-5.7539843347686705
Badarwas,Madhya Pradesh,24.97516,77.5649,13571.0,4,-5.7539843347686705
Badnawar,Madhya Pradesh,23.02181,75.23268,20917.0,4,-5.7539843347686705
Bagh,Madhya Pradesh,22.35905,74.79052,9274.0,3,-7.726605438826365
Bagli,Madhya Pradesh,22.64124,76.34877,10764.0,4,-5.7539843347686705
Baihar,Madhya Pradesh,22.10133,80.54967,16650.0,4,-5.7539843347686705
Baikunthpur,Madhya Pradesh,24.72768,81.40975,10282.0,4,-5.7539843347686705
Bakshwaha,Madhya Pradesh,24.25106,79.28618,,3,-7.726605438826365
Balaghat,Madhya Pradesh,21.96667,80.33333,84261.0,5,-3.784880204202082
Baldeogarh,Madhya Pradesh,24.75619,79.06715,9079.0,3,-7.726605438826365
Bamna,Madhya Pradesh,23.09454,74.76164,9034.0,3,-7.726605438826365
Bamor Kalan,Madhya Pradesh,24.89298,78.15105,27860.0,4,-5.7539843347686705
Bamora,Madhya Pradesh,24.05539,78.08925,8493.0,3,-7.726605438826365
Banda,Madhya Pradesh,24.04488,78.96094,30923.0,4,-5.7539843347686705
Barela,Madhya Pradesh,23.09678,80.05084,12620.0,4,-5.7539843347686705
Barghat,Madhya Pradesh,22.03065,79.7328,12100.0,4,-5.7539843347686705
Bargi,Madhya Pradesh,22.99138,79.8755,17588.0,4,-5.7539843347686705
Barhi,Madhya Pradesh,23.90326,80.81516,13946.0,4,-5.7539843347686705
Barwani,Madhya Pradesh,22.02485,74.91805,55504.0,5,-3.784880204202082
Basoda,Madhya Pradesh,23.85153,77.93652,78289.0,5,-3.784880204202082
Begamganj,Madhya Pradesh,23.59917,78.34064,34031.0,4,-5.7539843347686705
Beohari,Madhya Pradesh,24.02423,81.37831,24545.0,4,-5.7539843347686705
Berasia,Madhya Pradesh,23.63134,77.43351,30951.0,4,-5.7539843347686705
Betma,Madhya Pradesh,22.68653,75.61456,15999.0,4,-5.7539843347686705
Betul,Madhya Pradesh,21.83333,77.83333,1575362.0,7,0.11478305677049683
Betul Bazar,Madhya Pradesh,21.85572,77.92913,10630.0,4,-5.7539843347686705
Bhabhra,Madhya Pradesh,22.53048,74.32846,10968.0,4,-5.7539843347686705
Bhainsdehi,Madhya Pradesh,21.64491,77.63023,16400.0,4,-5.7539843347686705
Bhander,Madhya Pradesh,25.73581,78.74555,25204.0,4,-5.7539843347686705
Bhanpura,Madhya Pradesh,24.513,75.7469,21013.0,4,-5.7539843347686705
