asteroid_id,wavelength_nm,reflectance,class_label
26_Proserpina,1600.0,1.405,S
26_Proserpina,1650.0,1.392,S
26_Proserpina,1700.0,1.374,S
26_Proserpina,1750.0,1.358,S
26_Proserpina,1800.0,1.345,S
26_Proserpina,1850.0,1.338,S
26_Proserpina,1900.0,1.333,S
26_Proserpina,1950.0,1.331,S
26_Proserpina,2000.0,1.333,S
26_Proserpina,2050.0,1.341,S
26_Proserpina,2100.0,1.353,S
26_Proserpina,2150.0,1.365,S
26_Proserpina,2200.0,1.373,S
26_Proserpina,2250.0,1.38,S
26_Proserpina,2300.0,1.385,S
26_Proserpina,2350.0,1.39,S
26_Proserpina,2400.0,1.396,S
26_Proserpina,2450.0,1.4,S
27_Euterpe,450.0,0.839,S
27_Euterpe,500.0,0.922,S
27_Euterpe,550.0,1.0,S
27_Euterpe,600.0,1.063,S
27_Euterpe,650.0,1.123,S
27_Euterpe,700.0,1.173,S
27_Euterpe,750.0,1.193,S
27_Euterpe,800.0,1.162,S
27_Euterpe,850.0,1.11,S
27_Euterpe,900.0,1.079,S
27_Euterpe,950.0,1.086,S
27_Euterpe,1000.0,1.118,S
27_Euterpe,1050.0,1.15,S
27_Euterpe,1100.0,1.19,S
27_Euterpe,1150.0,1.236,S
27_Euterpe,1200.0,1.271,S
27_Euterpe,1250.0,1.296,S
27_Euterpe,1300.0,1.322,S
27_Euterpe,1350.0,1.352,S
27_Euterpe,1400.0,1.376,S
27_Euterpe,1450.0,1.396,S
27_Euterpe,1500.0,1.408,S
27_Euterpe,1550.0,1.412,S
27_Euterpe,1600.0,1.405,S
27_Euterpe,1650.0,1.392,S
27_Euterpe,1700.0,1.374,S
27_Euterpe,1750.0,1.358,S
27_Euterpe,1800.0,1.345,S
27_Euterpe,1850.0,1.338,S
27_Euterpe,1900.0,1.333,S
27_Euterpe,1950.0,1.331,S
27_Euterpe,2000.0,1.333,S
27_Euterpe,2050.0,1.341,S
27_Euterpe,2100.0,1.353,S
27_Euterpe,2150.0,1.365,S
27_Euterpe,2200.0,1.373,S
27_Euterpe,2250.0,1.38,S
27_Euterpe,2300.0,1.385,S
27_Euterpe,2350.0,1.39,S
27_Euterpe,2400.0,1.396,S
27_Euterpe,2450.0,1.4,S
28_Bellona,450.0,0.839,S
28_Bellona,500.0,0.922,S
28_Bellona,550.0,1.0,S
28_Bellona,600.0,1.063,S
28_Bellona,650.0,1.123,S
28_Bellona,700.0,1.173,S
28_Bellona,750.0,1.193,S
28_Bellona,800.0,1.162,S
28_Bellona,850.0,1.11,S
28_Bellona,900.0,1.079,S
28_Bellona,950.0,1.086,S
28_Bellona,1000.0,1.118,S
28_Bellona,1050.0,1.15,S
28_Bellona,1100.0,1.19,S
28_Bellona,1150.0,1.236,S
28_Bellona,1200.0,1.271,S
28_Bellona,1250.0,1.296,S
28_Bellona,1300.0,1.322,S
28_Bellona,1350.0,1.352,S
28_Bellona,1400.0,1.376,S
28_Bellona,1450.0,1.396,S
28_Bellona,1500.0,1.408,S
28_Bellona,1550.0,1.412,S
28_Bellona,1600.0,1.405,S
28_Bellona,1650.0,1.392,S
28_Bellona,1700.0,1.374,S
28_Bellona,1750.0,1.358,S
28_Bellona,1800.0,1.345,S
28_Bellona,1850.0,1.338,S
28_Bellona,1900.0,1.333,S
28_Bellona,1950.0,1.331,S
28_Bellona,2000.0,1.333,S
28_Bellona,2050.0,1.341,S
28_Bellona,2100.0,1.353,S
28_Bellona,2150.0,1.365,S
28_Bellona,2200.0,1.373,S
28_Bellona,2250.0,1.38,S
28_Bellona,2300.0,1.385,S
28_Bellona,2350.0,1.39,S
28_Bellona,2400.0,1.396,S
28_Bellona,2450.0,1.4,S
29_Amphitrite,450.0,0.839,S
29_Amphitrite,500.0,0.922,S
29_Amphitrite,550.0,1.0,S
29_Amphitrite,600.0,1.063,S
29_Amphitrite,650.0,1.123,S
29_Amphitrite,700.0,1.173,S
29_Amphitrite,750.0,1.193,S
29_Amphitrite,800.0,1.162,S
29_Amphitrite,850.0,1.11,S
29_Amphitrite,900.0,1.079,S
29_Amphitrite,950.0,1.086,S
29_Amphitrite,1000.0,1.118,S
29_Amphitrite,1050.0,1.15,S
29_Amphitrite,1100.0,1.19,S
29_Amphitrite,1150.0,1.236,S
29_Amphitrite,1200.0,1.271,S
29_Amphitrite,1250.0,1.296,S
29_Amphitrite,1300.0,1.322,S
29_Amphitrite,1350.0,1.352,S
29_Amphitrite,1400.0,1.376,S
29_Amphitrite,1450.0,1.396,S
29_Amphitrite,1500.0,1.408,S
29_Amphitrite,1550.0,1.412,S
29_Amphitrite,1600.0,1.405,S
29_Amphitrite,1650.0,1.392,S
29_Amphitrite,1700.0,1.374,S
29_Amphitrite,1750.0,1.358,S
29_Amphitrite,1800.0,1.345,S
29_Amphitrite,1850.0,1.338,S
29_Amphitrite,1900.0,1.333,S
29_Amphitrite,1950.0,1.331,S
29_Amphitrite,2000.0,1.333,S
29_Amphitrite,2050.0,1.341,S
29_Amphitrite,2100.0,1.353,S
29_Amphitrite,2150.0,1.365,S
29_Amphitrite,2200.0,1.373,S
29_Amphitrite,2250.0,1.38,S
29_Amphitrite,2300.0,1.385,S
29_Amphitrite,2350.0,1.39,S
29_Amphitrite,2400.0,1.396,S
29_Amphitrite,2450.0,1.4,S
30_Urania,450.0,0.839,S
30_Urania,500.0,0.922,S
30_Urania,550.0,1.0,S
30_Urania,600.0,1.063,S
30_Urania,650.0,1.123,S
30_Urania,700.0,1.173,S
30_Urania,750.0,1.193,S
30_Urania,800.0,1.162,S
30_Urania,850.0,1.11,S
30_Urania,900.0,1.079,S
30_Urania,950.0,1.086,S
30_Urania,1000.0,1.118,S
30_Urania,1050.0,1.15,S
30_Urania,1100.0,1.19,S
30_Urania,1150.0,1.236,S
30_Urania,1200.0,1.271,S
30_Urania,1250.0,1.296,S
30_Urania,1300.0,1.322,S
30_Urania,1350.0,1.352,S
30_Urania,1400.0,1.376,S
30_Urania,1450.0,1.396,S
30_Urania,1500.0,1.408,S
30_Urania,1550.0,1.412,S
30_Urania,1600.0,1.405,S
30_Urania,1650.0,1.392,S
30_Urania,1700.0,1.374,S
30_Urania,1750.0,1.358,S
30_Urania,1800.0,1.345,S
30_Urania,1850.0,1.338,S
30_Urania,1900.0,1.333,S
30_Urania,1950.0,1.331,S
30_Urania,2000.0,1.333,S
30_Urania,2050.0,1.341,S
30_Urania,2100.0,1.353,S
30_Urania,2150.0,1.365,S
30_Urania,2200.0,1.373,S
30_Urania,2250.0,1.38,S
30_Urania,2300.0,1.385,S
30_Urania,2350.0,1.39,S
30_Urania,2400.0,1.396,S
30_Urania,2450.0,1.4,S
32_Pomona,450.0,0.937,Sw
32_Pomona,500.0,0.973,Sw
32_Pomona,550.0,1.0,Sw
32_Pomona,600.0,1.02,Sw
32_Pomona,650.0,1.039,Sw
32_Pomona,700.0,1.058,Sw
32_Pomona,750.0,1.072,Sw
32_Pomona,800.0,1.081,Sw
32_Pomona,850.0,1.087,Sw
32_Pomona,900.0,1.094,Sw
32_Pomona,950.0,1.1,Sw
32_Pomona,1000.0,1.107,Sw
32_Pomona,1050.0,1.113,Sw
32_Pomona,1100.0,1.119,Sw
32_Pomona,1150.0,1.127,Sw
32_Pomona,1200.0,1.135,Sw
32_Pomona,1250.0,1.139,Sw
32_Pomona,1300.0,1.144,Sw
32_Pomona,1350.0,1.151,Sw
32_Pomona,1400.0,1.157,Sw
32_Pomona,1450.0,1.161,Sw
32_Pomona,1500.0,1.162,Sw
32_Pomona,1550.0,1.166,Sw
32_Pomona,1600.0,1.17,Sw
32_Pomona,1650.0,1.176,Sw
32_Pomona,1700.0,1.179,Sw
32_Pomona,1750.0,1.185,Sw
32_Pomona,1800.0,1.189,Sw
32_Pomona,1850.0,1.192,Sw
32_Pomona,1900.0,1.196,Sw
32_Pomona,1950.0,1.2,Sw
32_Pomona,2000.0,1.202,Sw
32_Pomona,2050.0,1.205,Sw
32_Pomona,2100.0,1.207,Sw
32_Pomona,2150.0,1.209,Sw
32_Pomona,2200.0,1.21,Sw
32_Pomona,2250.0,1.211,Sw
32_Pomona,2300.0,1.211,Sw
32_Pomona,2350.0,1.211,Sw
32_Pomona,2400.0,1.209,Sw
32_Pomona,2450.0,1.207,Sw
33_Polyhymnia,450.0,0.839,S
33_Polyhymnia,500.0,0.922,S
33_Polyhymnia,550.0,1.0,S
33_Polyhymnia,600.0,1.063,S
33_Polyhymnia,650.0,1.123,S
33_Polyhymnia,700.0,1.173,S
33_Polyhymnia,750.0,1.193,S
33_Polyhymnia,800.0,1.162,S
33_Polyhymnia,850.0,1.11,S
33_Polyhymnia,900.0,1.079,S
33_Polyhymnia,950.0,1.086,S
33_Polyhymnia,1000.0,1.118,S
33_Polyhymnia,1050.0,1.15,S
33_Polyhymnia,1100.0,1.19,S
33_Polyhymnia,1150.0,1.236,S
33_Polyhymnia,1200.0,1.271,S
33_Polyhymnia,1250.0,1.296,S
33_Polyhymnia,1300.0,1.322,S
33_Polyhymnia,1350.0,1.352,S
33_Polyhymnia,1400.0,1.376,S
33_Polyhymnia,1450.0,1.396,S
33_Polyhymnia,1500.0,1.408,S
33_Polyhymnia,1550.0,1.412,S
33_Polyhymnia,1600.0,1.405,S
33_Polyhymnia,1650.0,1.392,S
33_Polyhymnia,1700.0,1.374,S
33_Polyhymnia,1750.0,1.358,S
33_Polyhymnia,1800.0,1.345,S
33_Polyhymnia,1850.0,1.338,S
33_Polyhymnia,1900.0,1.333,S
33_Polyhymnia,1950.0,1.331,S
33_Polyhymnia,2000.0,1.333,S
33_Polyhymnia,2050.0,1.341,S
33_Polyhymnia,2100.0,1.353,S
33_Polyhymnia,2150.0,1.365,S
33_Polyhymnia,2200.0,1.373,S
33_Polyhymnia,2250.0,1.38,S
33_Polyhymnia,2300.0,1.385,S
33_Polyhymnia,2350.0,1.39,S
33_Polyhymnia,2400.0,1.396,S
33_Polyhymnia,2450.0,1.4,S
34_Circe,450.0,0.961,Ch
34_Circe,500.0,0.987,Ch
34_Circe,550.0,1.0,Ch
34_Circe,600.0,0.993,Ch
34_Circe,650.0,0.982,Ch
34_Circe,700.0,0.976,Ch
34_Circe,750.0,0.979,Ch
34_Circe,800.0,0.988,Ch
34_Circe,850.0,0.992,Ch
34_Circe,900.0,0.993,Ch
34_Circe,950.0,0.998,Ch
34_Circe,1000.0,1.007,Ch
34_Circe,1050.0,1.013,Ch
34_Circe,1100.0,1.02,Ch
34_Circe,1150.0,1.027,Ch
34_Circe,1200.0,1.036,Ch
34_Circe,1250.0,1.043,Ch
34_Circe,1300.0,1.051,Ch
34_Circe,1350.0,1.059,Ch
34_Circe,1400.0,1.065,Ch
34_Circe,1450.0,1.071,Ch
34_Circe,1500.0,1.073,Ch
34_Circe,1550.0,1.078,Ch
34_Circe,1600.0,1.08,Ch
34_Circe,1650.0,1.083,Ch
34_Circe,1700.0,1.084,Ch
34_Circe,1750.0,1.087,Ch
34_Circe,1800.0,1.089,Ch
34_Circe,1850.0,1.091,Ch
34_Circe,1900.0,1.094,Ch
34_Circe,1950.0,1.096,Ch
34_Circe,2000.0,1.097,Ch
34_Circe,2050.0,1.099,Ch
34_Circe,2100.0,1.102,Ch
34_Circe,2150.0,1.105,Ch
34_Circe,2200.0,1.106,Ch
34_Circe,2250.0,1.107,Ch
34_Circe,2300.0,1.106,Ch
34_Circe,2350.0,1.106,Ch
34_Circe,2400.0,1.108,Ch
34_Circe,2450.0,1.108,Ch
37_Fides,450.0,0.839,S
37_Fides,500.0,0.922,S
37_Fides,550.0,1.0,S
37_Fides,600.0,1.063,S
37_Fides,650.0,1.123,S
37_Fides,700.0,1.173,S
37_Fides,750.0,1.193,S
37_Fides,800.0,1.162,S
37_Fides,850.0,1.11,S
37_Fides,900.0,1.079,S
37_Fides,950.0,1.086,S
37_Fides,1000.0,1.118,S
37_Fides,1050.0,1.15,S
37_Fides,1100.0,1.19,S
37_Fides,1150.0,1.236,S
37_Fides,1200.0,1.271,S
37_Fides,1250.0,1.296,S
37_Fides,1300.0,1.322,S
37_Fides,1350.0,1.352,S
37_Fides,1400.0,1.376,S
37_Fides,1450.0,1.396,S
37_Fides,1500.0,1.408,S
37_Fides,1550.0,1.412,S
37_Fides,1600.0,1.405,S
37_Fides,1650.0,1.392,S
37_Fides,1700.0,1.374,S
37_Fides,1750.0,1.358,S
37_Fides,1800.0,1.345,S
37_Fides,1850.0,1.338,S
37_Fides,1900.0,1.333,S
37_Fides,1950.0,1.331,S
37_Fides,2000.0,1.333,S
37_Fides,2050.0,1.341,S
37_Fides,2100.0,1.353,S
37_Fides,2150.0,1.365,S
37_Fides,2200.0,1.373,S
37_Fides,2250.0,1.38,S
37_Fides,2300.0,1.385,S
37_Fides,2350.0,1.39,S
37_Fides,2400.0,1.396,S
37_Fides,2450.0,1.4,S
38_Leda,450.0,0.906,Cgh
38_Leda,500.0,0.961,Cgh
38_Leda,550.0,1.0,Cgh
38_Leda,600.0,1.01,Cgh
38_Leda,650.0,1.005,Cgh
38_Leda,700.0,0.998,Cgh
38_Leda,750.0,0.999,Cgh
38_Leda,800.0,1.01,Cgh
38_Leda,850.0,1.018,Cgh
38_Leda,900.0,1.023,Cgh
38_Leda,950.0,1.033,Cgh
38_Leda,1000.0,1.047,Cgh
38_Leda,1050.0,1.057,Cgh
38_Leda,1100.0,1.064,Cgh
38_Leda,1150.0,1.074,Cgh
38_Leda,1200.0,1.087,Cgh
38_Leda,1250.0,1.1,Cgh
38_Leda,1300.0,1.113,Cgh
38_Leda,1350.0,1.125,Cgh
38_Leda,1400.0,1.132,Cgh
38_Leda,1450.0,1.138,Cgh
38_Leda,1500.0,1.141,Cgh
38_Leda,1550.0,1.146,Cgh
38_Leda,1600.0,1.149,Cgh
38_Leda,1650.0,1.153,Cgh
38_Leda,1700.0,1.154,Cgh
38_Leda,1750.0,1.158,Cgh
38_Leda,1800.0,1.16,Cgh
38_Leda,1850.0,1.161,Cgh
38_Leda,1900.0,1.163,Cgh
38_Leda,1950.0,1.165,Cgh
38_Leda,2000.0,1.167,Cgh
38_Leda,2050.0,1.169,Cgh
38_Leda,2100.0,1.17,Cgh
38_Leda,2150.0,1.17,Cgh
38_Leda,2200.0,1.169,Cgh
38_Leda,2250.0,1.165,Cgh
38_Leda,2300.0,1.16,Cgh
38_Leda,2350.0,1.157,Cgh
38_Leda,2400.0,1.156,Cgh
38_Leda,2450.0,1.153,Cgh
39_Laetitia,450.0,0.914,Sqw
39_Laetitia,500.0,0.961,Sqw
39_Laetitia,550.0,1.0,Sqw
39_Laetitia,600.0,1.034,Sqw
39_Laetitia,650.0,1.073,Sqw
39_Laetitia,700.0,1.109,Sqw
39_Laetitia,750.0,1.143,Sqw
39_Laetitia,800.0,1.159,Sqw
39_Laetitia,850.0,1.177,Sqw
39_Laetitia,900.0,1.202,Sqw
39_Laetitia,950.0,1.228,Sqw
39_Laetitia,1000.0,1.249,Sqw
39_Laetitia,1050.0,1.268,Sqw
39_Laetitia,1100.0,1.289,Sqw
39_Laetitia,1150.0,1.305,Sqw
39_Laetitia,1200.0,1.321,Sqw
39_Laetitia,1250.0,1.334,Sqw
39_Laetitia,1300.0,1.347,Sqw
39_Laetitia,1350.0,1.364,Sqw
39_Laetitia,1400.0,1.378,Sqw
39_Laetitia,1450.0,1.393,Sqw
39_Laetitia,1500.0,1.403,Sqw
39_Laetitia,1550.0,1.414,Sqw
39_Laetitia,1600.0,1.426,Sqw
39_Laetitia,1650.0,1.437,Sqw
39_Laetitia,1700.0,1.446,Sqw
39_Laetitia,1750.0,1.46,Sqw
39_Laetitia,1800.0,1.472,Sqw
39_Laetitia,1850.0,1.483,Sqw
39_Laetitia,1900.0,1.495,Sqw
39_Laetitia,1950.0,1.506,Sqw
39_Laetitia,2000.0,1.515,Sqw
39_Laetitia,2050.0,1.524,Sqw
39_Laetitia,2100.0,1.533,Sqw
39_Laetitia,2150.0,1.542,Sqw
39_Laetitia,2200.0,1.549,Sqw
39_Laetitia,2250.0,1.557,Sqw
39_Laetitia,2300.0,1.565,Sqw
39_Laetitia,2350.0,1.572,Sqw
39_Laetitia,2400.0,1.581,Sqw
39_Laetitia,2450.0,1.586,Sqw
40_Harmonia,450.0,0.839,S
40_Harmonia,500.0,0.922,S
40_Harmonia,550.0,1.0,S
40_Harmonia,600.0,1.063,S
40_Harmonia,650.0,1.123,S
40_Harmonia,700.0,1.173,S
40_Harmonia,750.0,1.193,S
40_Harmonia,800.0,1.162,S
40_Harmonia,850.0,1.11,S
40_Harmonia,900.0,1.079,S
40_Harmonia,950.0,1.086,S
40_Harmonia,1000.0,1.118,S
40_Harmonia,1050.0,1.15,S
40_Harmonia,1100.0,1.19,S
40_Harmonia,1150.0,1.236,S
40_Harmonia,1200.0,1.271,S
40_Harmonia,1250.0,1.296,S
40_Harmonia,1300.0,1.322,S
40_Harmonia,1350.0,1.352,S
40_Harmonia,1400.0,1.376,S
40_Harmonia,1450.0,1.396,S
40_Harmonia,1500.0,1.408,S
40_Harmonia,1550.0,1.412,S
40_Harmonia,1600.0,1.405,S
40_Harmonia,1650.0,1.392,S
40_Harmonia,1700.0,1.374,S
40_Harmonia,1750.0,1.358,S
40_Harmonia,1800.0,1.345,S
40_Harmonia,1850.0,1.338,S
40_Harmonia,1900.0,1.333,S
40_Harmonia,1950.0,1.331,S
40_Harmonia,2000.0,1.333,S
40_Harmonia,2050.0,1.341,S
40_Harmonia,2100.0,1.353,S
40_Harmonia,2150.0,1.365,S
40_Harmonia,2200.0,1.373,S
40_Harmonia,2250.0,1.38,S
40_Harmonia,2300.0,1.385,S
40_Harmonia,2350.0,1.39,S
40_Harmonia,2400.0,1.396,S
40_Harmonia,2450.0,1.4,S
41_Daphne,450.0,0.961,Ch
41_Daphne,500.0,0.987,Ch
41_Daphne,550.0,1.0,Ch
41_Daphne,600.0,0.993,Ch
41_Daphne,650.0,0.982,Ch
41_Daphne,700.0,0.976,Ch
41_Daphne,750.0,0.979,Ch
41_Daphne,800.0,0.988,Ch
41_Daphne,850.0,0.992,Ch
41_Daphne,900.0,0.993,Ch
41_Daphne,950.0,0.998,Ch
41_Daphne,1000.0,1.007,Ch
41_Daphne,1050.0,1.013,Ch
41_Daphne,1100.0,1.02,Ch
41_Daphne,1150.0,1.027,Ch
41_Daphne,1200.0,1.036,Ch
41_Daphne,1250.0,1.043,Ch
41_Daphne,1300.0,1.051,Ch
41_Daphne,1350.0,1.059,Ch
41_Daphne,1400.0,1.065,Ch
41_Daphne,1450.0,1.071,Ch
41_Daphne,1500.0,1.073,Ch
41_Daphne,1550.0,1.078,Ch
41_Daphne,1600.0,1.08,Ch
41_Daphne,1650.0,1.083,Ch
41_Daphne,1700.0,1.084,Ch
41_Daphne,1750.0,1.087,Ch
41_Daphne,1800.0,1.089,Ch
41_Daphne,1850.0,1.091,Ch
41_Daphne,1900.0,1.094,Ch
41_Daphne,1950.0,1.096,Ch
41_Daphne,2000.0,1.097,Ch
41_Daphne,2050.0,1.099,Ch
41_Daphne,2100.0,1.102,Ch
41_Daphne,2150.0,1.105,Ch
41_Daphne,2200.0,1.106,Ch
41_Daphne,2250.0,1.107,Ch
41_Daphne,2300.0,1.106,Ch
41_Daphne,2350.0,1.106,Ch
41_Daphne,2400.0,1.108,Ch
41_Daphne,2450.0,1.108,Ch
42_Isis,450.0,0.883,K
42_Isis,500.0,0.944,K
42_Isis,550.0,1.0,K
42_Isis,600.0,1.044,K
42_Isis,650.0,1.085,K
42_Isis,700.0,1.118,K
42_Isis,750.0,1.132,K
42_Isis,800.0,1.114,K
42_Isis,850.0,1.088,K
42_Isis,900.0,1.077,K
42_Isis,950.0,1.068,K
42_Isis,1000.0,1.057,K
42_Isis,1050.0,1.053,K
42_Isis,1100.0,1.068,K
42_Isis,1150.0,1.093,K
42_Isis,1200.0,1.112,K
42_Isis,1250.0,1.126,K
42_Isis,1300.0,1.139,K
42_Isis,1350.0,1.156,K
42_Isis,1400.0,1.171,K
42_Isis,1450.0,1.186,K
42_Isis,1500.0,1.197,K
42_Isis,1550.0,1.207,K
42_Isis,1600.0,1.213,K
42_Isis,1650.0,1.215,K
42_Isis,1700.0,1.215,K
42_Isis,1750.0,1.217,K
42_Isis,1800.0,1.214,K
42_Isis,1850.0,1.215,K
42_Isis,1900.0,1.215,K
42_Isis,1950.0,1.216,K
42_Isis,2000.0,1.216,K
42_Isis,2050.0,1.218,K
42_Isis,2100.0,1.221,K
42_Isis,2150.0,1.223,K
42_Isis,2200.0,1.224,K
42_Isis,2250.0,1.226,K
42_Isis,2300.0,1.228,K
42_Isis,2350.0,1.229,K
42_Isis,2400.0,1.232,K
42_Isis,2450.0,1.233,K
43_Ariadne,450.0,0.852,Sq
43_Ariadne,500.0,0.929,Sq
43_Ariadne,550.0,1.0,Sq
43_Ariadne,600.0,1.059,Sq
43_Ariadne,650.0,1.128,Sq
43_Ariadne,700.0,1.195,Sq
43_Ariadne,750.0,1.232,Sq
43_Ariadne,800.0,1.216,Sq
43_Ariadne,850.0,1.148,Sq
43_Ariadne,900.0,1.09,Sq
43_Ariadne,950.0,1.111,Sq
43_Ariadne,1000.0,1.205,Sq
43_Ariadne,1050.0,1.287,Sq
43_Ariadne,1100.0,1.351,Sq
43_Ariadne,1150.0,1.406,Sq
43_Ariadne,1200.0,1.448,Sq
43_Ariadne,1250.0,1.471,Sq
43_Ariadne,1300.0,1.498,Sq
43_Ariadne,1350.0,1.521,Sq
43_Ariadne,1400.0,1.541,Sq
43_Ariadne,1450.0,1.559,Sq
43_Ariadne,1500.0,1.561,Sq
43_Ariadne,1550.0,1.555,Sq
43_Ariadne,1600.0,1.53,Sq
43_Ariadne,1650.0,1.497,Sq
43_Ariadne,1700.0,1.455,Sq
43_Ariadne,1750.0,1.418,Sq
43_Ariadne,1800.0,1.388,Sq
43_Ariadne,1850.0,1.369,Sq
43_Ariadne,1900.0,1.363,Sq
43_Ariadne,1950.0,1.364,Sq
43_Ariadne,2000.0,1.368,Sq
43_Ariadne,2050.0,1.388,Sq
43_Ariadne,2100.0,1.415,Sq
43_Ariadne,2150.0,1.44,Sq
43_Ariadne,2200.0,1.457,Sq
43_Ariadne,2250.0,1.472,Sq
43_Ariadne,2300.0,1.482,Sq
43_Ariadne,2350.0,1.484,Sq
43_Ariadne,2400.0,1.487,Sq
43_Ariadne,2450.0,1.49,Sq
48_Doris,450.0,0.961,Ch
48_Doris,500.0,0.987,Ch
48_Doris,550.0,1.0,Ch
48_Doris,600.0,0.993,Ch
48_Doris,650.0,0.982,Ch
48_Doris,700.0,0.976,Ch
48_Doris,750.0,0.979,Ch
48_Doris,800.0,0.988,Ch
48_Doris,850.0,0.992,Ch
48_Doris,900.0,0.993,Ch
48_Doris,950.0,0.998,Ch
48_Doris,1000.0,1.007,Ch
48_Doris,1050.0,1.013,Ch
48_Doris,1100.0,1.02,Ch
48_Doris,1150.0,1.027,Ch
48_Doris,1200.0,1.036,Ch
48_Doris,1250.0,1.043,Ch
48_Doris,1300.0,1.051,Ch
48_Doris,1350.0,1.059,Ch
48_Doris,1400.0,1.065,Ch
48_Doris,1450.0,1.071,Ch
48_Doris,1500.0,1.073,Ch
48_Doris,1550.0,1.078,Ch
48_Doris,1600.0,1.08,Ch
48_Doris,1650.0,1.083,Ch
48_Doris,1700.0,1.084,Ch
48_Doris,1750.0,1.087,Ch
48_Doris,1800.0,1.089,Ch
48_Doris,1850.0,1.091,Ch
48_Doris,1900.0,1.094,Ch
48_Doris,1950.0,1.096,Ch
48_Doris,2000.0,1.097,Ch
48_Doris,2050.0,1.099,Ch
48_Doris,2100.0,1.102,Ch
48_Doris,2150.0,1.105,Ch
48_Doris,2200.0,1.106,Ch
48_Doris,2250.0,1.107,Ch
48_Doris,2300.0,1.106,Ch
48_Doris,2350.0,1.106,Ch
48_Doris,2400.0,1.108,Ch
48_Doris,2450.0,1.108,Ch
49_Pales,450.0,0.961,Ch
49_Pales,500.0,0.987,Ch
49_Pales,550.0,1.0,Ch
49_Pales,600.0,0.993,Ch
49_Pales,650.0,0.982,Ch
49_Pales,700.0,0.976,Ch
49_Pales,750.0,0.979,Ch
49_Pales,800.0,0.988,Ch
49_Pales,850.0,0.992,Ch
49_Pales,900.0,0.993,Ch
49_Pales,950.0,0.998,Ch
49_Pales,1000.0,1.007,Ch
49_Pales,1050.0,1.013,Ch
49_Pales,1100.0,1.02,Ch
49_Pales,1150.0,1.027,Ch
49_Pales,1200.0,1.036,Ch
49_Pales,1250.0,1.043,Ch
49_Pales,1300.0,1.051,Ch
49_Pales,1350.0,1.059,Ch
49_Pales,1400.0,1.065,Ch
49_Pales,1450.0,1.071,Ch
49_Pales,1500.0,1.073,Ch
49_Pales,1550.0,1.078,Ch
49_Pales,1600.0,1.08,Ch
49_Pales,1650.0,1.083,Ch
49_Pales,1700.0,1.084,Ch
49_Pales,1750.0,1.087,Ch
49_Pales,1800.0,1.089,Ch
49_Pales,1850.0,1.091,Ch
49_Pales,1900.0,1.094,Ch
49_Pales,1950.0,1.096,Ch
49_Pales,2000.0,1.097,Ch
49_Pales,2050.0,1.099,Ch
49_Pales,2100.0,1.102,Ch
49_Pales,2150.0,1.105,Ch
49_Pales,2200.0,1.106,Ch
49_Pales,2250.0,1.107,Ch
49_Pales,2300.0,1.106,Ch
49_Pales,2350.0,1.106,Ch
49_Pales,2400.0,1.108,Ch
49_Pales,2450.0,1.108,Ch
50_Virginia,450.0,0.961,Ch
50_Virginia,500.0,0.987,Ch
50_Virginia,550.0,1.0,Ch
50_Virginia,600.0,0.993,Ch
50_Virginia,650.0,0.982,Ch
50_Virginia,700.0,0.976,Ch
50_Virginia,750.0,0.979,Ch
50_Virginia,800.0,0.988,Ch
50_Virginia,850.0,0.992,Ch
50_Virginia,900.0,0.993,Ch
50_Virginia,950.0,0.998,Ch
50_Virginia,1000.0,1.007,Ch
50_Virginia,1050.0,1.013,Ch
50_Virginia,1100.0,1.02,Ch
50_Virginia,1150.0,1.027,Ch
50_Virginia,1200.0,1.036,Ch
50_Virginia,1250.0,1.043,Ch
50_Virginia,1300.0,1.051,Ch
50_Virginia,1350.0,1.059,Ch
50_Virginia,1400.0,1.065,Ch
50_Virginia,1450.0,1.071,Ch
50_Virginia,1500.0,1.073,Ch
50_Virginia,1550.0,1.078,Ch
50_Virginia,1600.0,1.08,Ch
50_Virginia,1650.0,1.083,Ch
50_Virginia,1700.0,1.084,Ch
50_Virginia,1750.0,1.087,Ch
50_Virginia,1800.0,1.089,Ch
50_Virginia,1850.0,1.091,Ch
50_Virginia,1900.0,1.094,Ch
50_Virginia,1950.0,1.096,Ch
50_Virginia,2000.0,1.097,Ch
50_Virginia,2050.0,1.099,Ch
50_Virginia,2100.0,1.102,Ch
50_Virginia,2150.0,1.105,Ch
50_Virginia,2200.0,1.106,Ch
50_Virginia,2250.0,1.107,Ch
50_Virginia,2300.0,1.106,Ch
50_Virginia,2350.0,1.106,Ch
50_Virginia,2400.0,1.108,Ch
50_Virginia,2450.0,1.108,Ch
51_Nemausa,450.0,0.906,Cgh
51_Nemausa,500.0,0.961,Cgh
51_Nemausa,550.0,1.0,Cgh
51_Nemausa,600.0,1.01,Cgh
51_Nemausa,650.0,1.005,Cgh
51_Nemausa,700.0,0.998,Cgh
51_Nemausa,750.0,0.999,Cgh
51_Nemausa,800.0,1.01,Cgh
51_Nemausa,850.0,1.018,Cgh
51_Nemausa,900.0,1.023,Cgh
51_Nemausa,950.0,1.033,Cgh
51_Nemausa,1000.0,1.047,Cgh
51_Nemausa,1050.0,1.057,Cgh
51_Nemausa,1100.0,1.064,Cgh
51_Nemausa,1150.0,1.074,Cgh
51_Nemausa,1200.0,1.087,Cgh
51_Nemausa,1250.0,1.1,Cgh
